assign_edges,average_branching,comparison_edges,constants,edges,main_automaton_nodes,max_branching,nodes,reachability_edges,reachability_subautomatons,repeat_nodes,repeat_or_unique_nodes,skip_edges,state_size,tag_edges,typedefs,unique_nodes,variables,game,language,flags
205,1.5900783289817233,172,15,611,244,16,388,8,4,0,0,172,712,54,20,0,8,chessSilverman4x5_kingCapture,rbg,--prune-unused-constants
205,1.5900783289817233,172,15,611,244,16,388,8,4,0,0,172,712,54,20,0,8,chessSilverman4x5_kingCapture,rbg,--prune-unused-variables
205,1.5900783289817233,172,15,611,244,16,388,8,4,0,0,172,712,54,20,0,8,chessSilverman4x5_kingCapture,rbg,--reorder-conditions
205,1.5953002610966058,172,15,611,244,16,388,8,4,0,0,144,712,82,20,0,8,chessSilverman4x5_kingCapture,rbg,--skip-artificial-tags
205,1.5678391959798994,172,15,626,258,16,403,8,4,0,0,173,712,68,20,0,8,chessSilverman4x5_kingCapture,rbg,--skip-redundant-tags
205,1.5900783289817233,172,15,611,244,16,388,8,4,0,0,172,712,54,20,0,8,chessSilverman4x5_kingCapture,rbg,--skip-self-assignments
205,1.5900783289817233,172,15,611,244,16,388,8,4,0,0,172,712,54,20,0,8,chessSilverman4x5_kingCapture,rbg,--skip-self-comparisons
205,1.5900783289817233,172,15,611,244,16,388,8,4,0,0,172,712,54,20,0,8,chessSilverman4x5_kingCapture,rbg,--skip-unused-tags
35,1.288888888888889,10,4,58,35,4,50,8,4,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--enable-all-optimizations
78,1.0861244019138756,10,6,227,107,4,220,20,10,0,0,105,539,14,14,0,7,foxAndHounds,rbg,none
35,1.288888888888889,10,4,58,35,4,50,8,4,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--compact-comparisons
35,1.288888888888889,10,4,58,35,4,50,8,4,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--compact-reachability
35,1.127659574468085,10,4,159,91,4,150,18,8,0,0,92,375,4,14,0,5,foxAndHounds,rbg,--compact-skip-edges
45,1.293103448275862,9,4,75,39,4,67,16,8,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--inline-assignment
35,1.3272727272727274,10,4,73,39,4,66,20,10,0,0,4,375,4,14,0,5,foxAndHounds,rbg,--inline-reachability
35,1.319148936170213,10,4,62,36,4,53,12,5,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--join-exclusive-edges
35,1.288888888888889,10,4,58,35,4,50,8,4,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--join-fork-prefixes
38,1.2708333333333333,10,4,61,38,4,53,8,4,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--join-fork-suffixes
35,1.288888888888889,10,4,58,35,4,50,8,4,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--merge-accesses
35,1.288888888888889,10,4,58,35,4,50,8,4,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--propagate-constants
35,1.288888888888889,10,4,58,35,4,50,8,4,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--prune-self-loops
35,1.288888888888889,10,4,58,35,4,50,8,4,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--prune-singleton-types
35,1.25,10,4,65,35,4,63,10,4,0,0,6,375,4,14,0,5,foxAndHounds,rbg,--prune-unreachable-nodes
35,1.288888888888889,10,6,58,35,4,50,8,4,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--prune-unused-constants
45,1.2363636363636363,10,6,68,45,4,60,8,4,0,0,1,539,4,14,0,7,foxAndHounds,rbg,--prune-unused-variables
35,1.288888888888889,10,4,58,35,4,50,8,4,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--reorder-conditions
35,1.288888888888889,10,4,58,35,4,50,8,4,0,0,0,375,5,14,0,5,foxAndHounds,rbg,--skip-artificial-tags
35,1.2452830188679245,10,4,66,43,4,58,8,4,0,0,1,375,12,14,0,5,foxAndHounds,rbg,--skip-redundant-tags
35,1.288888888888889,10,4,58,35,4,50,8,4,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--skip-self-assignments
35,1.288888888888889,10,4,58,35,4,50,8,4,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--skip-self-comparisons
35,1.288888888888889,10,4,58,35,4,50,8,4,0,0,1,375,4,14,0,5,foxAndHounds,rbg,--skip-unused-tags
25,1.2736842105263158,60,24,121,26,8,100,8,4,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--enable-all-optimizations
98,1.079155672823219,60,10,409,66,8,406,36,26,0,0,203,1909,12,18,0,7,gomoku_standard_13x13,rbg,none
25,1.2736842105263158,60,24,121,26,8,100,8,4,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--compact-comparisons
25,1.2736842105263158,60,24,121,26,8,100,8,4,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--compact-reachability
29,1.1132075471698113,60,24,295,56,8,272,16,6,0,0,186,1060,4,18,0,5,gomoku_standard_13x13,rbg,--compact-skip-edges
75,1.1717791411042944,60,8,191,28,8,186,28,22,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--inline-assignment
29,1.2439024390243902,60,24,153,28,8,150,36,26,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--inline-reachability
27,1.297029702970297,60,24,131,28,8,108,16,6,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--join-exclusive-edges
29,1.2702702702702702,60,24,141,28,8,118,16,6,0,0,32,1060,4,18,0,5,gomoku_standard_13x13,rbg,--join-fork-prefixes
28,1.2653061224489797,60,24,124,29,8,103,8,4,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--join-fork-suffixes
25,1.2736842105263158,60,8,121,26,8,100,8,4,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--merge-accesses
25,1.2736842105263158,60,24,121,26,8,100,8,4,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--propagate-constants
25,1.2736842105263158,60,24,121,26,8,100,8,4,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--prune-self-loops
25,1.2736842105263158,60,24,121,26,8,100,8,4,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--prune-singleton-types
29,1.2113821138211385,76,24,149,26,8,150,12,4,0,0,28,1060,4,18,0,5,gomoku_standard_13x13,rbg,--prune-unreachable-nodes
25,1.2736842105263158,60,26,121,26,8,100,8,4,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--prune-unused-constants
29,1.2626262626262623,60,26,125,30,8,104,8,4,0,0,24,1909,4,18,0,7,gomoku_standard_13x13,rbg,--prune-unused-variables
25,1.2736842105263158,60,24,121,26,8,100,8,4,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--reorder-conditions
25,1.2736842105263158,60,24,121,26,8,100,8,4,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--skip-artificial-tags
25,1.2524271844660195,60,24,129,34,8,108,8,4,0,0,24,1060,12,18,0,5,gomoku_standard_13x13,rbg,--skip-redundant-tags
25,1.2736842105263158,60,24,121,26,8,100,8,4,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--skip-self-assignments
25,1.2736842105263158,60,24,121,26,8,100,8,4,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--skip-self-comparisons
25,1.2736842105263158,60,24,121,26,8,100,8,4,0,0,24,1060,4,18,0,5,gomoku_standard_13x13,rbg,--skip-unused-tags
391,1.3449477351916377,238,21,772,315,16,587,28,12,0,0,37,509,78,14,0,7,dashGuti,rbg,--enable-all-optimizations
784,1.112079701120797,378,13,2679,822,16,2442,58,32,0,0,1183,530,276,14,0,8,dashGuti,rbg,none
391,1.3449477351916377,238,21,772,315,16,587,28,12,0,0,37,509,78,14,0,7,dashGuti,rbg,--compact-comparisons
391,1.3449477351916377,238,21,772,315,16,587,28,12,0,0,37,509,78,14,0,7,dashGuti,rbg,--compact-reachability
467,1.147205312672939,318,21,2075,620,9,1822,40,14,0,0,1172,509,78,14,0,7,dashGuti,rbg,--compact-skip-edges
525,1.2861189801699715,180,13,908,333,8,721,32,14,0,0,93,509,78,14,0,7,dashGuti,rbg,--inline-assignment
435,1.3866279069767442,314,21,954,317,16,721,58,32,0,0,69,509,78,14,0,7,dashGuti,rbg,--inline-reachability
395,1.3388157894736843,240,21,814,317,16,623,40,14,0,0,61,509,78,14,0,7,dashGuti,rbg,--join-exclusive-edges
467,1.3760445682451254,318,21,988,357,16,733,40,14,0,0,85,509,78,14,0,7,dashGuti,rbg,--join-fork-prefixes
436,1.2916053019145803,298,21,877,390,16,692,28,12,0,0,37,509,78,14,0,7,dashGuti,rbg,--join-fork-suffixes
391,1.3449477351916377,238,13,772,315,16,587,28,12,0,0,37,509,78,14,0,7,dashGuti,rbg,--merge-accesses
391,1.3494809688581315,242,21,780,317,16,593,32,14,0,0,37,509,78,14,0,7,dashGuti,rbg,--propagate-constants
391,1.3449477351916377,238,21,772,315,16,587,28,12,0,0,37,509,78,14,0,7,dashGuti,rbg,--prune-self-loops
391,1.3449477351916377,238,21,772,315,16,587,28,12,0,0,37,509,78,14,0,7,dashGuti,rbg,--prune-singleton-types
453,1.4050632911392404,360,21,999,315,16,744,36,12,0,0,72,509,78,14,0,7,dashGuti,rbg,--prune-unreachable-nodes
391,1.3449477351916377,238,21,772,315,16,587,28,12,0,0,37,509,78,14,0,7,dashGuti,rbg,--prune-unused-constants
391,1.3449477351916377,238,21,772,315,16,587,28,12,0,0,37,530,78,14,0,8,dashGuti,rbg,--prune-unused-variables
391,1.3449477351916377,238,21,772,315,16,587,28,12,0,0,37,509,78,14,0,7,dashGuti,rbg,--reorder-conditions
391,1.3449477351916377,238,21,772,315,16,587,28,12,0,0,1,509,114,14,0,7,dashGuti,rbg,--skip-artificial-tags
391,1.3176100628930818,240,21,838,353,16,651,32,14,0,0,61,509,114,14,0,7,dashGuti,rbg,--skip-redundant-tags
391,1.3449477351916377,238,21,772,315,16,587,28,12,0,0,37,509,78,14,0,7,dashGuti,rbg,--skip-self-assignments
391,1.3449477351916377,238,21,772,315,16,587,28,12,0,0,37,509,78,14,0,7,dashGuti,rbg,--skip-self-comparisons
391,1.335593220338983,238,21,788,315,16,603,28,12,0,0,37,509,94,14,0,7,dashGuti,rbg,--skip-unused-tags
850,1.7029478458049887,1028,19,2253,574,12,1336,38,12,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--enable-all-optimizations
1056,1.3118503118503118,1038,15,4417,1226,10,3386,44,18,0,0,1993,1773,286,18,0,9,internationalDraughts,rbg,none
850,1.7029478458049887,1028,19,2253,574,12,1336,38,12,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--compact-comparisons
850,1.7029478458049887,1028,19,2253,574,12,1336,38,12,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--compact-reachability
928,1.335771762984638,1028,19,3784,1028,10,2747,38,12,0,0,1692,1773,98,18,0,9,internationalDraughts,rbg,--compact-skip-edges
914,1.6768558951965065,1010,15,2304,575,6,1387,38,12,0,0,248,1773,94,18,0,9,internationalDraughts,rbg,--inline-assignment
850,1.6997742663656883,1028,19,2259,574,12,1348,44,18,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--inline-reachability
850,1.7029478458049887,1028,19,2253,574,12,1336,38,12,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--join-exclusive-edges
934,1.6029154518950437,1036,19,2749,708,12,1728,38,12,0,0,643,1773,98,18,0,9,internationalDraughts,rbg,--join-fork-prefixes
933,1.6605113636363635,1030,19,2338,613,12,1421,38,12,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--join-fork-suffixes
850,1.7029478458049887,1028,15,2253,574,12,1336,38,12,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--merge-accesses
842,1.7072243346007605,1028,19,2245,570,12,1328,38,12,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--propagate-constants
850,1.7029478458049887,1028,19,2253,574,12,1336,38,12,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--prune-self-loops
850,1.7029478458049887,1028,19,2253,574,12,1336,38,12,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--prune-singleton-types
850,1.6981981981981982,1034,19,2262,574,12,1351,40,12,0,0,244,1773,94,18,0,9,internationalDraughts,rbg,--prune-unreachable-nodes
850,1.7029478458049887,1028,19,2253,574,12,1336,38,12,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--prune-unused-constants
850,1.7029478458049887,1028,19,2253,574,12,1336,38,12,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--prune-unused-variables
850,1.7029478458049887,1028,19,2253,574,12,1336,38,12,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--reorder-conditions
850,1.7029478458049887,1028,19,2253,574,12,1336,38,12,0,0,193,1773,144,18,0,9,internationalDraughts,rbg,--skip-artificial-tags
850,1.697151424287856,1028,19,2264,584,12,1347,38,12,0,0,244,1773,104,18,0,9,internationalDraughts,rbg,--skip-redundant-tags
850,1.7029478458049887,1028,19,2253,574,12,1336,38,12,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--skip-self-assignments
850,1.7029478458049887,1028,19,2253,574,12,1336,38,12,0,0,243,1773,94,18,0,9,internationalDraughts,rbg,--skip-self-comparisons
866,1.6666666666666667,1028,19,2325,574,12,1408,38,12,0,0,243,1773,150,18,0,9,internationalDraughts,rbg,--skip-unused-tags
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,460,2,13,0,5,hex_7x7,rbg,--enable-all-optimizations
64,1.1895734597156398,12,8,251,58,6,228,32,16,0,0,139,709,4,13,0,7,hex_7x7,rbg,none
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,460,2,13,0,5,hex_7x7,rbg,--compact-comparisons
37,1.7894736842105263,12,6,68,23,7,45,12,6,0,0,5,460,2,13,0,5,hex_7x7,rbg,--compact-reachability
41,1.3564356435643563,12,6,138,48,7,110,24,8,0,0,59,460,2,13,0,5,hex_7x7,rbg,--compact-skip-edges
43,1.6956521739130437,12,6,78,25,7,59,20,12,0,0,1,460,2,13,0,5,hex_7x7,rbg,--inline-assignment
41,1.6923076923076923,12,6,88,25,7,69,32,16,0,0,1,460,2,13,0,5,hex_7x7,rbg,--inline-reachability
39,1.8571428571428572,12,6,78,25,7,51,24,8,0,0,1,460,2,13,0,5,hex_7x7,rbg,--join-exclusive-edges
41,1.7142857142857142,12,6,96,25,6,65,24,8,0,0,17,460,2,13,0,5,hex_7x7,rbg,--join-fork-prefixes
40,1.8108108108108107,12,6,67,26,7,44,12,6,0,0,1,460,2,13,0,5,hex_7x7,rbg,--join-fork-suffixes
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,460,2,13,0,5,hex_7x7,rbg,--merge-accesses
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,460,2,13,0,5,hex_7x7,rbg,--propagate-constants
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,460,2,13,0,5,hex_7x7,rbg,--prune-self-loops
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,460,2,13,0,5,hex_7x7,rbg,--prune-singleton-types
41,1.5818181818181818,16,6,87,23,7,72,20,6,0,0,8,460,2,13,0,5,hex_7x7,rbg,--prune-unreachable-nodes
37,1.8823529411764703,12,8,64,23,7,41,12,6,0,0,1,460,2,13,0,5,hex_7x7,rbg,--prune-unused-constants
41,1.7894736842105263,12,8,68,27,7,45,12,6,0,0,1,709,2,13,0,7,hex_7x7,rbg,--prune-unused-variables
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,460,2,13,0,5,hex_7x7,rbg,--reorder-conditions
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,460,2,13,0,5,hex_7x7,rbg,--skip-artificial-tags
37,1.8333333333333333,12,6,66,25,7,43,12,6,0,0,1,460,4,13,0,5,hex_7x7,rbg,--skip-redundant-tags
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,460,2,13,0,5,hex_7x7,rbg,--skip-self-assignments
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,460,2,13,0,5,hex_7x7,rbg,--skip-self-comparisons
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,460,2,13,0,5,hex_7x7,rbg,--skip-unused-tags
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,340,2,13,0,5,hex_5x5,rbg,--enable-all-optimizations
64,1.1895734597156398,12,8,251,58,6,228,32,16,0,0,139,469,4,13,0,7,hex_5x5,rbg,none
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,340,2,13,0,5,hex_5x5,rbg,--compact-comparisons
37,1.7894736842105263,12,6,68,23,7,45,12,6,0,0,5,340,2,13,0,5,hex_5x5,rbg,--compact-reachability
41,1.3564356435643563,12,6,138,48,7,110,24,8,0,0,59,340,2,13,0,5,hex_5x5,rbg,--compact-skip-edges
43,1.6956521739130437,12,6,78,25,7,59,20,12,0,0,1,340,2,13,0,5,hex_5x5,rbg,--inline-assignment
41,1.6923076923076923,12,6,88,25,7,69,32,16,0,0,1,340,2,13,0,5,hex_5x5,rbg,--inline-reachability
39,1.8571428571428572,12,6,78,25,7,51,24,8,0,0,1,340,2,13,0,5,hex_5x5,rbg,--join-exclusive-edges
41,1.7142857142857142,12,6,96,25,6,65,24,8,0,0,17,340,2,13,0,5,hex_5x5,rbg,--join-fork-prefixes
40,1.8108108108108107,12,6,67,26,7,44,12,6,0,0,1,340,2,13,0,5,hex_5x5,rbg,--join-fork-suffixes
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,340,2,13,0,5,hex_5x5,rbg,--merge-accesses
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,340,2,13,0,5,hex_5x5,rbg,--propagate-constants
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,340,2,13,0,5,hex_5x5,rbg,--prune-self-loops
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,340,2,13,0,5,hex_5x5,rbg,--prune-singleton-types
41,1.5818181818181818,16,6,87,23,7,72,20,6,0,0,8,340,2,13,0,5,hex_5x5,rbg,--prune-unreachable-nodes
37,1.8823529411764703,12,8,64,23,7,41,12,6,0,0,1,340,2,13,0,5,hex_5x5,rbg,--prune-unused-constants
41,1.7894736842105263,12,8,68,27,7,45,12,6,0,0,1,469,2,13,0,7,hex_5x5,rbg,--prune-unused-variables
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,340,2,13,0,5,hex_5x5,rbg,--reorder-conditions
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,340,2,13,0,5,hex_5x5,rbg,--skip-artificial-tags
37,1.8333333333333333,12,6,66,25,7,43,12,6,0,0,1,340,4,13,0,5,hex_5x5,rbg,--skip-redundant-tags
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,340,2,13,0,5,hex_5x5,rbg,--skip-self-assignments
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,340,2,13,0,5,hex_5x5,rbg,--skip-self-comparisons
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,340,2,13,0,5,hex_5x5,rbg,--skip-unused-tags
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,620,2,13,0,5,hex_9x9,rbg,--enable-all-optimizations
64,1.1895734597156398,12,8,251,58,6,228,32,16,0,0,139,1029,4,13,0,7,hex_9x9,rbg,none
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,620,2,13,0,5,hex_9x9,rbg,--compact-comparisons
37,1.7894736842105263,12,6,68,23,7,45,12,6,0,0,5,620,2,13,0,5,hex_9x9,rbg,--compact-reachability
41,1.3564356435643563,12,6,138,48,7,110,24,8,0,0,59,620,2,13,0,5,hex_9x9,rbg,--compact-skip-edges
43,1.6956521739130437,12,6,78,25,7,59,20,12,0,0,1,620,2,13,0,5,hex_9x9,rbg,--inline-assignment
41,1.6923076923076923,12,6,88,25,7,69,32,16,0,0,1,620,2,13,0,5,hex_9x9,rbg,--inline-reachability
39,1.8571428571428572,12,6,78,25,7,51,24,8,0,0,1,620,2,13,0,5,hex_9x9,rbg,--join-exclusive-edges
41,1.7142857142857142,12,6,96,25,6,65,24,8,0,0,17,620,2,13,0,5,hex_9x9,rbg,--join-fork-prefixes
40,1.8108108108108107,12,6,67,26,7,44,12,6,0,0,1,620,2,13,0,5,hex_9x9,rbg,--join-fork-suffixes
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,620,2,13,0,5,hex_9x9,rbg,--merge-accesses
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,620,2,13,0,5,hex_9x9,rbg,--propagate-constants
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,620,2,13,0,5,hex_9x9,rbg,--prune-self-loops
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,620,2,13,0,5,hex_9x9,rbg,--prune-singleton-types
41,1.5818181818181818,16,6,87,23,7,72,20,6,0,0,8,620,2,13,0,5,hex_9x9,rbg,--prune-unreachable-nodes
37,1.8823529411764703,12,8,64,23,7,41,12,6,0,0,1,620,2,13,0,5,hex_9x9,rbg,--prune-unused-constants
41,1.7894736842105263,12,8,68,27,7,45,12,6,0,0,1,1029,2,13,0,7,hex_9x9,rbg,--prune-unused-variables
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,620,2,13,0,5,hex_9x9,rbg,--reorder-conditions
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,620,2,13,0,5,hex_9x9,rbg,--skip-artificial-tags
37,1.8333333333333333,12,6,66,25,7,43,12,6,0,0,1,620,4,13,0,5,hex_9x9,rbg,--skip-redundant-tags
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,620,2,13,0,5,hex_9x9,rbg,--skip-self-assignments
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,620,2,13,0,5,hex_9x9,rbg,--skip-self-comparisons
37,1.8823529411764703,12,6,64,23,7,41,12,6,0,0,1,620,2,13,0,5,hex_9x9,rbg,--skip-unused-tags
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--enable-all-optimizations
17,1.1428571428571428,7,14,32,27,3,30,2,1,0,0,2,270,4,15,0,6,breakthrough,rg,none
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--compact-comparisons
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--compact-reachability
17,1.1428571428571428,7,14,32,27,3,30,2,1,0,0,2,270,4,15,0,6,breakthrough,rg,--compact-skip-edges
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--inline-assignment
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--inline-reachability
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--join-exclusive-edges
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--join-fork-prefixes
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--join-fork-suffixes
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--merge-accesses
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--propagate-constants
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--prune-self-loops
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--prune-singleton-types
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--prune-unreachable-nodes
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--prune-unused-constants
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--prune-unused-variables
17,1.148148148148148,7,14,31,26,3,29,2,1,0,0,1,270,4,15,0,6,breakthrough,rg,--reorder-conditions
